id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48123016,"Mavrik - Cabin Masoods Lodge Boulder Creek, CA",381355398,Masood,,Unincorporated Areas,37.12444,-122.12524,Entire home/apt,220,1,1,2021-04-24,0.06,15,110,0,
48147679,Monthly Rentals Westside - block to ocean!,5284546,Elaine,,City of Santa Cruz,36.95102,-122.05141,Entire home/apt,650,28,1,2021-07-08,0.07,1,178,0,
48149874,The Surf Shack,159219504,Leslie,,City of Capitola,36.96746,-121.97445,Entire home/apt,219,2,28,2022-08-28,1.84,2,76,18,
48171621,Oceanfront Retreats at Pajaro Dunes,22505560,Oceanfront Retreats,,Unincorporated Areas,36.85623,-121.81227,Entire home/apt,921,2,41,2022-09-18,2.27,1,322,30,
48314591,Santa Cruz Mountain Cottage,47316700,Ovr,,Unincorporated Areas,37.05496,-122.03847,Entire home/apt,86,1,117,2022-09-21,6.15,39,126,71,
48349106,Cozy Cottage in Mount Hermon,313658036,Vicki,,Unincorporated Areas,37.05324,-122.05893,Entire home/apt,183,2,98,2022-09-12,5.20,2,348,56,
48376188,Beach Daze,390499361,Jessica,,City of Capitola,36.97596,-121.9609,Entire home/apt,95,30,1,2021-08-31,0.08,1,126,0,
48396725,Casa Rio Del Mar,39753425,Beachnest,,Unincorporated Areas,36.96596,-121.89497,Entire home/apt,512,1,5,2022-09-04,0.42,12,355,5,
48396798,Lakeside Retreat,39753425,Beachnest,,City of Santa Cruz,36.96705,-121.99643,Entire home/apt,255,1,5,2021-08-15,0.27,12,355,0,
48401809,Quaint Farmhouse in Santa Cruz Mountains,47316700,Ovr,,Unincorporated Areas,37.05573,-122.03761,Entire home/apt,89,1,133,2022-09-21,6.99,39,141,84,
48401820,Charming 1940's Farmhouse in the Santa Cruz Mountains,47316700,Ovr,,Unincorporated Areas,37.0553,-122.03942,Entire home/apt,89,1,124,2022-09-21,6.53,39,142,79,
48405439,Oceanview 2bed/2bath - Rio del Mar Beach paradise,52017932,Alyssa,,Unincorporated Areas,36.96833,-121.90325,Entire home/apt,165,30,4,2022-01-26,0.23,1,0,1,
48444941,Pleasure Point Cottage #B,15867956,Surf City,,City of Capitola,36.95745,-121.97299,Entire home/apt,261,1,23,2022-09-18,1.50,56,81,19,
48444942,Pleasure Point Cottage #C,15867956,Surf City,,City of Capitola,36.95745,-121.97299,Entire home/apt,261,1,53,2022-09-12,2.91,56,81,28,
48444943,Pleasure Point Cottage #A,15867956,Surf City,,City of Capitola,36.95745,-121.97299,Entire home/apt,278,1,14,2022-07-08,0.86,56,84,7,
48469055,Beach Cabin Getaway A,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96678,-121.90394,Entire home/apt,507,3,17,2022-07-01,1.05,50,89,8,
48487324,Beach Front Cabin B,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.9672,-121.90428,Entire home/apt,507,3,24,2022-08-22,1.48,50,86,14,
48488084,Beautiful Beach Views 214,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96911,-121.90469,Entire home/apt,714,3,11,2022-09-05,0.67,50,145,9,
48488673,Seashell Beach Home 258,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96753,-121.90248,Entire home/apt,511,3,20,2022-08-22,1.25,50,158,15,
48596300,"Country setting, five minutes from the beach",391766463,Doug,,Unincorporated Areas,36.9821,-121.8649,Entire home/apt,160,30,1,2021-05-30,0.06,1,179,0,
48611760,"Private entry, hottub, 1b/1b/2 guest",13935,Craig,,City of Santa Cruz,36.95612,-122.02519,Entire home/apt,110,2,7,2021-05-01,0.38,1,0,0,
48663220,Beautiful fully remodeled home one block from Pleasure Point booking for Monthly Stays 30+ Days!!,24413952,Power West,,City of Capitola,36.95792,-121.97324,Entire home/apt,265,29,31,2022-07-31,1.70,29,330,13,
48698442,Natural Bridges Beach House with Ocean Views,134278455,Kim,,City of Santa Cruz,36.949,-122.05582,Entire home/apt,650,10,11,2022-09-05,0.61,1,6,6,
48709657,Seaview Sanctuary,39753425,Beachnest,,Unincorporated Areas,36.96547,-121.89613,Entire home/apt,746,1,2,2022-08-13,0.73,12,276,2,
48747676,Harbor Hideout,39753425,Beachnest,,City of Santa Cruz,36.9672,-122.0006,Entire home/apt,722,1,1,2021-07-10,0.07,12,357,0,
48752198,Capitola Venetian Unit 1 Grotta Del Mare,62542564,Kendall & Potter Property Mgmt,,City of Capitola,36.97113,-121.95192,Entire home/apt,979,2,5,2022-05-30,0.32,31,254,2,
48756076,1 BED 1 BATH WITH PRIVATE SHARED YARD IN APTOS,273048360,Myles,,Unincorporated Areas,36.97987,-121.88832,Private room,88,1,88,2022-09-25,10.56,1,1,88,
48770724,Nice and Cozy Apartment at Redwood Retreat,78266458,Oleg,,Unincorporated Areas,37.11606,-121.99901,Private room,262,1,55,2022-09-25,2.99,5,364,28,
48813009,Modern Downtown Condo,46145633,Davon,,City of Santa Cruz,36.97967,-122.02901,Entire home/apt,141,29,2,2022-07-16,0.11,1,318,1,
48823281,Bright & Airy Aptos Hills Casita w/ Meadow Views,57310783,Heather,,Unincorporated Areas,37.02952,-121.88277,Entire home/apt,115,31,0,,,1,64,0,
48868371,Incredible modern 3 bedroom with full bay views,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96951,-121.90426,Entire home/apt,495,3,26,2022-09-13,1.93,50,66,24,
48881465,Million Dollar Ocean Views *Hot Tub/Pet Friendly*,62542564,Kendall & Potter Property Mgmt,,Unincorporated Areas,36.97511,-121.91864,Entire home/apt,581,2,5,2022-08-22,0.48,31,196,5,
48957434,Sunny Seabright Beach House,10606809,Lauren,,City of Santa Cruz,36.96956,-122.01304,Entire home/apt,328,2,109,2022-09-19,6.96,1,82,79,
48962448,Ocean View with Old World Charm,203171426,Patrice,,Unincorporated Areas,36.96802,-121.90072,Entire home/apt,364,28,3,2022-09-17,0.21,1,48,2,
48973344,Beach front Paradise in Pajaro Dunes,393548487,Mary,,Unincorporated Areas,36.86752,-121.81962,Entire home/apt,591,2,30,2022-09-25,3.28,1,174,30,
48977343,"Quiet, Clean, Prime Spot, 2-Story 2-Bedroom for 4",395008985,James,,Unincorporated Areas,36.95204,-121.87548,Entire home/apt,190,31,6,2022-07-20,0.38,1,179,3,
48983647,Beach House Where Everyday is a Saturday,84170936,Ronnie,,City of Capitola,36.965508,-121.961823,Entire home/apt,285,2,78,2022-09-15,4.63,1,193,71,
48998244,Exclusive Modern Retreat- The Johanna House,29965666,Monica And Mike,,Unincorporated Areas,36.99786,-121.92639,Entire home/apt,1210,2,1,2022-09-11,1,8,68,1,
49030314,Cute Tiny House1 Nestled in Majestic Redwood Trees,191263876,Alice,,Unincorporated Areas,37.10157,-121.92799,Entire home/apt,51,1,98,2022-09-03,6.90,20,81,91,
49030398,NEW ⭐️ Beach Hill Hideaway Steps to Boardwalk/Beach,5968639,Dominique,,City of Santa Cruz,36.96679,-122.02278,Entire home/apt,618,3,37,2022-09-26,3.64,1,96,37,
49040763,Serene Home in the Red Woods!,391877188,Iswaryadevi,,Unincorporated Areas,37.15878,-121.9844,Entire home/apt,118,2,33,2022-01-02,1.86,1,345,13,
49098264,Large Studio with Access to Spa Area,78266458,Oleg,,Unincorporated Areas,37.11449,-121.9985,Entire home/apt,270,1,52,2022-09-18,2.92,5,364,19,
49153563,Santa Cruz Mountains Retreat,60827434,Instructor,,Unincorporated Areas,37.05691,-122.12197,Entire home/apt,1200,3,6,2022-07-29,0.59,2,349,6,
49159655,Entire house 1 mile from Pleasure Point!,171374235,Destiny,,City of Capitola,36.97263,-121.9744,Entire home/apt,475,2,5,2021-08-08,0.31,1,0,0,
49198235,Sunny Cove Paradise,55277095,Lauren,,Unincorporated Areas,36.96131,-121.98823,Entire home/apt,425,31,28,2022-09-18,2.05,1,340,22,
49214388,"Capitola by the Sea, Ocean front view,  Private.",174627792,Marty,,City of Capitola,36.97962,-121.93946,Entire home/apt,200,90,0,,,1,173,0,
49228175,Seabright Beach House in Santa Cruz,44748394,Colin,,City of Santa Cruz,36.96665,-122.00571,Entire home/apt,483,4,26,2022-09-22,1.83,1,148,22,
49228615,Palisades Surf Shack,15867956,Surf City,,City of Capitola,36.95626,-121.97514,Entire home/apt,284,1,28,2022-08-21,1.63,56,2,16,
49233701,"Modern and refined beach house, walk to Capitola!",20456223,Lucia,,City of Capitola,36.96661,-121.95932,Entire home/apt,575,2,34,2022-07-17,2.21,1,69,23,
49243318,Steps to Capitola Beach! In Capitola Village!,255522321,Alvin,,City of Capitola,36.97365,-121.95106,Entire home/apt,232,2,70,2022-09-12,4.08,4,363,40,
49244129,Oceanview Paradise,15867956,Surf City,,City of Santa Cruz,36.95033,-122.05261,Entire home/apt,333,30,3,2022-08-31,1.76,56,34,3,
49245534,Gorgeous Scotts Valley retreat 8 mi. to the beach!,75420927,Josh,,City of Scotts Valley,37.06163,-121.99939,Entire home/apt,173,28,0,,,1,0,0,
49258337,Luxury Studio with Access to the Pond and SPA,78266458,Oleg,,Unincorporated Areas,37.13486,-121.99981,Entire home/apt,270,1,55,2022-09-25,3.16,5,361,26,
49269146,Aptos-Seacliff Beach Studio by Yves,181851122,Yves,,Unincorporated Areas,36.97822,-121.92094,Entire home/apt,164,2,88,2022-09-20,5.40,1,67,70,
49345771,"Apple Blossom Retreat, Santa Cruz Mountains",1273233,Antara,,Unincorporated Areas,37.13205,-121.95057,Entire home/apt,481,2,35,2022-09-11,2.19,1,83,15,
49368274,Enjoy Private Redwoods  from Your Bed or the  Deck,398204675,Robert,,Unincorporated Areas,37.14517,-122.13338,Entire home/apt,113,1,229,2022-09-21,13.71,2,138,165,
49371340,Charming Beach Front Home on the Island,250113000,Jaleh,,Unincorporated Areas,36.96727,-121.90434,Entire home/apt,924,3,10,2022-09-05,1.40,5,338,10,
49381534,Redwoods Glamping,3157010,Ania,,Unincorporated Areas,37.03398,-122.065,Entire home/apt,335,5,0,,,1,365,0,
49398268,Amazing Pleasure Point Studio,21921036,Karinne,,City of Capitola,36.95625,-121.9753,Entire home/apt,300,28,2,2022-03-06,0.14,2,331,1,
49406916,Glamping Forest Escape Minutes from the Beach,361396140,Natalie,,Unincorporated Areas,37.04206,-121.94466,Entire home/apt,136,1,67,2022-09-11,4.73,3,346,46,
49441564,Spacious 4 BR Cottage Near The Beach - 3 Min Walk,311208435,Santa Cruz Hostel,,City of Santa Cruz,36.965599,-122.023384,Entire home/apt,802,1,26,2022-09-05,1.56,5,130,16,
49442299,Capitola Beach Gem- 3 bedroom- Sleeps 10,41006367,Tamara,,City of Capitola,36.97435,-121.95355,Entire home/apt,474,1,58,2022-09-25,3.43,1,30,26,
49483158,Santa Cruz Hostel (4 Bed Private Dorm Room),311208435,Santa Cruz Hostel,,City of Santa Cruz,36.9662,-122.02432,Private room,194,1,35,2022-09-25,2.13,5,148,27,
49483735,Santa Cruz Hostel (Private Room w/shared bathroom),311208435,Santa Cruz Hostel,,City of Santa Cruz,36.96486,-122.02221,Private room,143,1,62,2022-09-23,4.12,5,148,56,
49552701,Suite A....  Work - Play - Stay...  by the Beach,10974040,J.R.,,Unincorporated Areas,36.98297,-121.92348,Entire home/apt,143,3,59,2022-09-12,3.74,2,179,42,
49576236,Seascape Resort Oceanview Beach Romantic Penthouse,2949785,Eddie,,Unincorporated Areas,36.95102,-121.87582,Entire home/apt,381,1,39,2022-08-18,2.37,1,345,20,
49588129,Full Ocean View Cottage!HotTub+Bikes+Srfbrds+Kayak,399998002,Sele & Jesse,,City of Santa Cruz,36.95431,-122.03926,Entire home/apt,489,1,98,2022-09-09,6.43,1,101,89,
49640661,Funtastic Santa Cruz beach-house with EV charger!,400383010,Adriana,,City of Santa Cruz,36.96407,-122.02374,Entire home/apt,1096,3,19,2022-09-12,1.19,1,132,9,
49653933,Modern Minimalist Apartment,174066449,Luis,,City of Santa Cruz,36.96304,-122.05772,Entire home/apt,345,1,3,2021-06-06,0.18,1,0,0,
49708207,"In The Heart of Boulder Creek, Central Location!",132676844,David,,Unincorporated Areas,37.13026,-122.11731,Entire home/apt,275,2,14,2021-08-11,0.90,1,0,0,
49708858,Ocean view suite at Rio Del Mar beach.,44263027,Margaret,,Unincorporated Areas,36.97442,-121.90082,Entire home/apt,286,30,70,2022-09-25,4.32,3,53,44,
49717896,Two Story Wine Barrel~Majestic Redwoods~ Hot Tub!,32209238,Marianne,,Unincorporated Areas,37.15023,-121.97903,Entire home/apt,291,1,123,2022-07-24,7.64,1,29,78,
49735404,Beach Getaway Studio,47316700,Ovr,,City of Santa Cruz,36.97257,-122.01781,Private room,85,2,113,2022-09-12,6.75,39,138,82,
49737370,Cottage style unit a block from New Brighton Beach,25763492,Mary,,City of Capitola,36.97954,-121.93792,Entire home/apt,120,30,5,2022-08-01,0.45,1,238,5,
49753058,Charming 1 Bedroom Bungalow with Private Entry,401252277,Dayna,,City of Santa Cruz,36.98125,-122.01024,Entire home/apt,144,2,69,2022-09-06,4.32,1,44,46,
49761755,Beautifully Remodeled 1920's Seabright Cottage,9020085,Kevin & Mackenzie,,City of Santa Cruz,36.98445,-122.00673,Entire home/apt,409,3,35,2022-08-11,2.76,1,0,33,
49799449,Work and play on the California Coast!,6951328,Lisa,,Unincorporated Areas,36.95048,-121.87089,Entire home/apt,230,30,6,2022-08-31,0.84,1,26,6,
49814513,Pleasure Point Beach House!,6188271,Dale,,City of Capitola,36.959328,-121.970627,Entire home/apt,491,2,73,2022-09-25,4.47,1,68,49,
49854507,Aptos Seacliff Beach Soquel Drive Home,146450,Yajun,,Unincorporated Areas,36.98365,-121.91101,Entire home/apt,180,31,0,,,1,177,0,
49887811,Classic central apartment,23229676,Alan & Amalie,,City of Santa Cruz,36.9744,-122.016327,Entire home/apt,231,3,77,2022-09-24,5.27,1,62,63,
49927669,Amazing house on the Beach!!,107850516,Uma,,Unincorporated Areas,36.85958,-121.81675,Entire home/apt,1071,3,36,2022-09-25,2.37,1,227,32,
49962710,Updated Seascape Condo with a Great Ocean View-Sle,24413952,Power West,,Unincorporated Areas,36.9486,-121.87722,Entire home/apt,485,2,28,2022-08-28,1.73,29,264,16,
49986414,Sunlit Loft Steps to Beach! In Capitola Village!,255522321,Alvin,,City of Capitola,36.97175,-121.95099,Entire home/apt,221,2,72,2022-09-11,4.44,4,365,52,
50009742,2 bdrm Cottage on the farm,51963976,Todd,,Unincorporated Areas,36.92805,-121.83236,Entire home/apt,238,2,59,2022-09-08,4.39,2,360,53,
50037173,Sunshine on Pleasure Point!,16839432,Courtney,,City of Capitola,36.9632,-121.96616,Entire home/apt,228,1,75,2022-09-02,4.63,5,163,49,
50052798,Magical Seabright 1 BedRm with Art Space / Office,11110623,Sydney,,City of Santa Cruz,36.98032,-122.00936,Entire home/apt,150,3,1,2021-07-08,0.07,1,0,0,
50056764,Immaculate Partial Ocean View Studio at Seascape R,24413952,Power West,,Unincorporated Areas,36.95121,-121.87706,Entire home/apt,280,2,27,2022-09-05,1.74,29,227,15,
50073476,Exquisite Capitola Studio! 2 mins to the Beach!,255522321,Alvin,,City of Capitola,36.97376,-121.95206,Entire home/apt,215,2,62,2022-09-11,3.83,4,273,44,
50088937,Coastal Redwoods Retreat,329922235,Debbie,,Unincorporated Areas,37.03327,-122.08183,Entire home/apt,352,3,29,2022-09-18,1.84,1,346,20,
50096610,Bedroom w/ Shared Bathroom,1890325,Kelly,,City of Watsonville,36.90708,-121.77495,Private room,45,7,0,,,2,74,0,
50137644,Casita Feliz,4460572,Carol,,City of Santa Cruz,36.97695,-122.03483,Private room,150,2,48,2022-09-11,3.24,1,62,36,
50176986,Endless Views at Seascape Resort!,51003705,Bailey Property Management,,Unincorporated Areas,36.95019,-121.87654,Entire home/apt,420,3,20,2022-07-31,1.32,36,348,10,
50180064,Neighborhood Room with a loving pup to play with!,5370654,Stephanie,,City of Santa Cruz,36.98573,-122.01627,Private room,107,1,98,2022-09-24,8.19,2,32,98,
50196399,Rare 3 br just a few blocks from Capitola Beach!,12357273,Roland,,City of Capitola,36.97386,-121.95314,Entire home/apt,588,7,0,,,1,120,0,
50246259,Rio Beach House on the Sand!,51003705,Bailey Property Management,,Unincorporated Areas,36.96675,-121.90394,Entire home/apt,420,3,12,2022-05-30,0.87,36,136,7,
50271287,Ocean Front Paradise 30 steps to sand and sea,354846505,Annette,,Unincorporated Areas,36.87341,-121.81937,Entire home/apt,356,2,53,2022-09-09,3.42,3,163,35,
50329276,Steps to the Beach! Lovely studio in Capitola!,256546049,Randel,,City of Capitola,36.97217,-121.9504,Entire home/apt,250,2,68,2022-09-09,4.34,1,92,48,
50348408,Private Cozy Cottage in the Santa Cruz Mountains,138408688,Cynthia,,Unincorporated Areas,37.08296,-122.08092,Entire home/apt,150,2,31,2021-09-19,1.97,1,0,0,
50363422,Breezy welcoming home!,406776317,Happy'S,,City of Santa Cruz,36.98728,-122.03135,Entire home/apt,120,2,90,2022-09-25,5.79,1,58,62,
50370614,Steps to Capitola Beach♦King Bed♦EVCharger♦Pets OK,406647276,Claire,,City of Capitola,36.97329,-121.94994,Entire home/apt,352,2,77,2022-09-11,5.88,2,309,72,
50374678,Spectacular Seascape Resort Condo with full views,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.94965,-121.87619,Entire home/apt,417,3,26,2022-08-12,1.69,50,171,16,
50420203,Capitola Pelican House,51003705,Bailey Property Management,,City of Capitola,36.97256,-121.9537,Entire home/apt,705,3,5,2022-07-05,0.37,36,327,2,
50422649,"Beautiful, Romantic Venue for your Intimate Event!",337811449,Jen,,Unincorporated Areas,36.98084,-121.86596,Entire home/apt,4593,2,0,,,7,43,0,
50441522,Life's a beach - bright and comfy Capitola condo,9772346,Antoine,,City of Capitola,36.97845,-121.95844,Entire home/apt,149,30,5,2022-09-05,0.33,1,241,4,
50447610,Award-winning architectural gem in Capitola,93737,Gia,,City of Capitola,36.97599,-121.95444,Entire home/apt,754,3,35,2022-09-19,2.66,1,151,31,
50466351,Seabright Cottage: Walk to the Beach & Boardwalk,43806064,Phil,,City of Santa Cruz,36.97136,-122.00756,Entire home/apt,101,1,64,2022-09-25,4.26,1,229,37,
50490806,Adorable detached studio with a patio,402318203,Alejandra,,City of Santa Cruz,36.98613,-121.99963,Entire home/apt,160,1,93,2022-09-25,6.11,1,26,64,
50509428,Silent Serenity,3539631,Lyubov,,Unincorporated Areas,37.17755,-122.10037,Entire home/apt,197,3,4,2021-08-19,0.27,1,0,0,
50529061,BC Treehouse,2653841,John,,Unincorporated Areas,37.13281,-122.11339,Entire home/apt,135,30,78,2022-08-07,5.79,1,337,66,
50568620,"Beautiful 3-Bedroom house, centrally located",268866691,Leif,,City of Santa Cruz,36.9849,-122.00745,Entire home/apt,512,4,25,2022-09-25,1.67,1,235,22,
50573599,Surf Cottage in Pleasure Point,398787,Monika,,City of Capitola,36.959324,-121.974312,Entire home/apt,290,3,49,2022-09-18,3.29,1,288,39,
50577783,The Nest—Coastal Mountain Abode,72933192,Lindsay,,Unincorporated Areas,37.05052,-122.05889,Entire home/apt,155,28,7,2022-09-04,0.48,1,0,4,
50578596,Jem in The Jewel Box on Opal Street-30 day rental,8078463,Ivan,,City of Capitola,36.971138,-121.958534,Entire home/apt,150,30,2,2022-07-17,0.14,1,173,1,
50578799,Tranquil creek mountain house,33079979,Rachel,,Unincorporated Areas,37.19835,-122.01353,Entire home/apt,302,2,47,2022-09-06,3.13,1,121,36,
50592429,Beach Drive Vacation Rental,51003705,Bailey Property Management,,Unincorporated Areas,36.96281,-121.89563,Entire home/apt,515,3,2,2022-08-29,0.51,36,233,2,
50594832,Room in central location - Midtown Paradise,136225193,Gerardo,,City of Santa Cruz,36.97565,-122.01545,Private room,115,1,6,2022-05-01,0.40,1,0,3,
50621178,Large Glamping Tent 1 in Redwood Forest Retreat,191263876,Alice,,Unincorporated Areas,37.10335,-121.9288,Entire home/apt,49,1,70,2022-09-05,4.58,20,89,51,
50623226,Ocean-view 1-Bedroom Suite at Seascape Resort,4575562,Jim,,Unincorporated Areas,36.949776,-121.875641,Entire home/apt,614,3,13,2021-12-26,0.86,1,173,4,
50623356,Kay and Joe's Beach House,409016198,Joe,,Unincorporated Areas,36.96565,-121.99122,Entire home/apt,260,2,41,2022-09-11,2.85,1,9,31,
50659384,Katie's place  between Santa Cruz and Monterey,408421589,Kate,,City of Watsonville,36.91197,-121.77994,Entire home/apt,130,7,11,2022-07-05,0.76,1,31,5,
50660402,Cozy & chill modern cottage close to shops & beach,25246348,Vincent,,City of Santa Cruz,36.97822,-122.00766,Entire home/apt,314,2,26,2022-09-18,1.75,2,10,16,
50664528,"Private, safe, and secluded RV parking.",25246348,Vincent,,City of Santa Cruz,36.97873,-122.00782,Entire home/apt,38,1,0,,,2,0,0,
50672077,Seacliff Casa - a cozy beach bungalow.,409457060,Mary,,Unincorporated Areas,36.977604,-121.921066,Entire home/apt,250,30,4,2022-08-31,0.28,1,276,2,
50680386,Bright and Sunny in Seacliff,51003705,Bailey Property Management,,Unincorporated Areas,36.97583,-121.91764,Entire home/apt,265,2,14,2022-09-18,1.02,36,122,11,
50680970,Sky Cabin,409550499,Kai,,Unincorporated Areas,37.00199,-121.90113,Entire home/apt,189,30,74,2022-09-19,5.08,2,116,60,
50682875,Capitola Village Beach Pad 1,239651027,Bjorn,,City of Capitola,36.97297,-121.9515,Entire home/apt,188,1,66,2022-09-13,4.44,3,344,54,
